gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
TMEM82,8.316551381959467,8.258451154126861,8.293176352137667,8.590065502478732,8.44627624810634,8.413520341254763,8.367624508009078,8.34807701957017,8.664439266983358,8.241347275662767
FBLIM1,7.793469729908171,7.995537377596496,8.321582985138637,8.629052608568315,8.549232311153963,8.476002076499846,8.013721722516262,8.09388808533911,8.039497267647514,7.926203581081519
UQCRHL,6.900583299796234,7.0504902368964775,7.217601204471959,6.873474455700691,6.987768375680582,7.003681838620659,7.1058182756423784,7.017485649446544,6.891179567753643,6.903138656003582
FLJ37453,6.742389858687929,6.406148169231022,6.478092105751384,6.471815649606343,6.599846018492528,NA,6.690113474383278,6.8355481653780314,6.606462875221355,6.678798737342243
SPEN,10.770510614456217,11.166903303198373,10.653077737965264,10.970659843739801,11.06512741949381,11.109596007530735,10.345181461927586,10.566849808922873,10.53872141341191,10.851406722011957
ZBTB17,8.19961769612762,8.380946508356693,8.301349764004097,8.45771685150326,8.467463617983647,8.481550313417154,8.199147650216768,8.464623911413515,8.247263094660784,8.194947690096141
HSPB7,6.852984370480003,6.927255394491771,6.822720733495587,7.090113696077763,7.264441529053634,7.308403613234838,6.854370239332164,7.005223943404301,6.593288871409734,6.868087412543387
CLCNKA,10.301519166862288,10.356873813139599,10.775477779800566,10.255564142757278,9.634200076341394,9.558313695574164,9.818913900816195,9.879857793919612,9.74118417053056,10.054080157186908
CLCNKB,11.581885930784072,11.569610703202006,12.408287609003338,12.025732268927003,11.488488305016038,11.46297622723184,11.979749859047885,11.983762144319739,11.194402533511829,11.193987699789568
EPHA2,8.157128397132585,10.146394532871254,8.74960210756438,10.337883904983691,11.516712407435756,11.872830074232109,8.367624508009078,10.131900274045883,9.548102616398719,9.625960519243286
ARHGEF19,6.645142987976638,6.861453208089276,6.419242928938364,6.401524126617333,6.599846018492528,NA,6.6355671915712255,6.457747029278018,6.553029768260793,6.718694531095071
CPLANE2,6.803761968015552,6.778313632310546,6.6795979378262125,6.505718354138951,6.599846018492528,NA,6.64939821323353,6.561863112704654,6.8250908366168765,6.522287583540325
FBXO42,8.625065107993013,8.98903493864934,8.598600217917781,8.609690744195579,8.663802477931563,8.45359327348438,8.62733015626409,8.668903513584876,8.501178607374879,8.764181633742734
SZRD1,10.394240291692855,10.580953622472615,10.570944597796936,10.558921322443581,10.591454272952305,10.703642695481038,10.541573105042199,10.649942123475324,10.409353902562229,10.47205853118072
NECAP2,8.953206148400257,8.798198422951272,8.980920564221751,8.718535469649673,8.921955529051997,8.833589233417666,8.920476953573017,9.019214620456442,8.885948838123543,8.979315120881935
CROCCP3,7.051596428914394,6.70517418898818,7.062761531972981,6.961627066497946,7.022535511060373,6.676161359427394,7.1058182756423784,6.8216311090596,7.164949505500989,7.127210850457978
NBPF1,7.90504984697638,7.880632971351677,7.867204218418365,7.715176619114894,7.987863775910826,7.991753849470356,7.879303165022462,7.8064910585943394,8.01005057200075,8.019682596998035
CROCCP2,8.911984426453497,8.32832513898241,8.802387715263936,8.537754260720558,7.964209918165577,7.641428061359092,8.705559728986103,8.111156534084364,8.957115106469667,8.665542257724194
MST1P2,6.937563523127491,6.874855842230259,7.365242652279434,7.197754770277171,7.56100220079559,7.17780513656486,8.019059632020276,7.941331275391067,7.658030285292185,7.712271015138688
CROCC,8.60508752686955,8.31854794752866,8.429926485151286,8.882396316519944,8.525184591668062,8.03767118714076,8.217837430689684,8.088085699296146,8.447268614888978,8.204347751181327
MST1L,8.60508752686955,8.078981287593805,8.776236307223565,8.297542129430997,8.200190126980546,7.936268755573095,8.392515719631941,8.139485782396784,8.938998994791326,8.679090380970564
ATP13A2,8.909659428205536,8.812201508381179,8.822404954992823,8.951699708109665,9.051072983119212,8.776055356987685,9.20204619030905,8.96008331700578,9.0444328559339,8.81722226439039
SDHB,11.006384225434683,10.912845671188022,11.113886443883375,11.038117026944336,10.880003417498424,10.864105005093817,10.963143955292699,11.021972944054308,11.013935709757861,10.860353979413645
PADI2,7.973430568746065,7.7986092609252555,8.043217001571023,8.026812447336553,7.3851342514592,7.538729319505947,7.717993957855941,7.681052469186687,7.559840508645738,7.499690429643176
RCC2,8.842990035286807,8.973542252679787,8.926474266143746,9.003061253590435,9.31926252038353,9.361733606673202,9.079661134001567,9.040403076493027,8.964810054282673,9.092485066770044
ARHGEF10L,10.483706938790652,10.24001303123239,10.246268639472897,10.132076907327319,10.458090194864251,10.228632122012812,10.629703736638747,10.475347465775746,10.695703980727721,10.424588713802402
KLHDC7A,9.752464452259263,9.764190874608666,9.511425068122103,9.435752978871236,10.459148311460103,9.889911910310182,10.27886426127971,9.96146839248501,9.38752859167286,9.39917289765178
ALDH4A1,13.648236312201337,13.600538159437933,13.427901620739377,13.618331291767298,13.438014435596326,13.382493798744047,13.552741821031635,13.521170948279547,13.778933919545407,13.670718768821974
IFFO2,8.964450658235451,10.102911398036108,8.523729977480604,9.625079121524243,10.66023635704721,10.698887281525874,8.544614349384933,9.234126104296488,9.335058083077502,9.953145727215704
AL137127.1,8.688823556663657,8.826069986263802,8.647507781150605,8.431490738301616,8.685663840533783,8.90138851072331,8.363433899900123,8.72606520584582,8.372104445867677,8.3638483272745745
UBR4,11.988869639183696,12.155585972188156,11.85154685970053,12.038097093399086,12.109285370571127,12.01256209829896,11.62456763380495,11.742833686196693,11.944302900301794,12.229256387939454
EMC1,9.388414308781087,9.385376481702977,9.353344053532265,9.337953654727192,9.259782165924879,9.245886040054323,9.334257525176646,9.295840985379211,8.94937889662281,9.069521743638933
MRTO4,8.084782688253087,8.10196209450141,8.349441104846232,8.122811987062057,8.603832305316708,8.668280713266824,8.121869087925864,8.263081008566928,8.073108977055405,8.08729100995648
AKR7L,7.334110162119029,7.269274585996761,7.621716273704753,7.208090124042132,7.645224317418431,7.283212393134517,7.145402799012587,7.232609786553419,7.7380374545241875,7.286140096075362
AKR7A3,10.58698881887524,10.41423319638261,10.783523223240774,10.852084030069463,10.614431339371187,10.476597911517551,10.620075551280092,10.642043001943023,10.687201375930696,10.495220283393673
AKR7A2,10.499253332840446,10.314460059793102,10.60848417025163,10.607559780987645,10.478062893463965,10.491798578943422,10.748548763786392,10.80213003563033,10.609971778251746,10.416522973289748
SLC66A1,7.627972676065452,7.819556463408324,7.968196952823272,8.149872928365378,8.437713405640574,8.10391831454523,7.81937611382972,7.868732888318795,8.01005057200075,7.8975162460648045
CAPZB,10.772431217284101,10.764997486100427,10.951339138548033,10.83467754458932,10.738144185681243,10.788903283262123,10.741300055454154,10.910492498633158,10.703390376468144,10.595078897704136
MICOS10,9.626462708961459,9.48051772854235,9.624866873759157,9.543757781107066,9.456986412949702,9.454932781573625,9.53577229876753,9.629238602572052,9.590168882861418,9.443508460410317
NBL1,9.251914119645429,9.247898149646327,9.644275392705598,9.681806565779421,9.47383659397087,9.278124704584917,9.092377519334613,9.328199366174026,8.967365943417834,8.811082456191205
MICOS10-NBL1,9.261062369340747,9.242737441419441,9.559922945150149,9.433552274754382,9.247586058693095,9.287657480996618,9.124924931928184,9.328199366174026,9.149451980978291,9.149560538539228
TMCO4,8.739448060843632,8.829516375294572,8.697910765063153,8.782183899063618,8.619060159425569,8.254099631024623,8.817016544258209,8.572455710068535,8.3049840334224,8.199655376042347
RNF186,9.814675207474973,10.071237482009865,9.888983741707108,10.300937293057602,8.50483402944528,8.855120760340478,8.74796956466681,10.347604646839084,8.957115106469667,10.213868655035363
OTUD3,8.610823690232227,8.935666599470741,8.663448688259685,8.994129299011345,8.875157590333735,8.833589233417666,8.559344619472215,8.924707994878396,8.7736115106535415,8.914929332564137
UBXN10,7.441004279640546,7.666107343092198,7.053114553458817,7.633174343480896,7.067625969989497,7.218240461549813,7.125746258859439,7.474182398654363,6.964642608323108,7.250288976742649
VWA5B1,7.610901599122024,7.6270340251899125,7.728616015772581,7.806438018007384,7.283679452393446,7.404988342174837,7.587549533906399,7.618023826422905,7.316962988813234,7.39686214867428
CAMK2N1,10.713004387322163,10.510774020427943,10.517569339015335,10.6124319232276,10.727645162666459,10.730686251561306,10.69369164695733,10.639069645353352,10.794008571612842,10.585218503853984
MUL1,9.121370740039874,9.291034457361024,9.14432452877209,9.19196803216403,9.571002793854209,9.617467600048633,9.014341558947308,9.223578661191922,9.09439443857323,9.16167501864143
CDA,7.068366928626733,7.130892234940733,7.621716273704753,7.228541379030527,6.89074052275053,7.093368044360794,7.345606060737065,7.428995351507173,6.802371223496373,6.6097530112197695
PINK1,11.537777005431336,11.522478460057679,11.532833538788472,11.447702530683104,11.408035242184393,11.306096994124113,11.468461100593531,11.492953386698991,11.554977405686678,11.43214017857477
PINK1-AS,8.785823051731233,8.586386177451468,8.861625031132633,8.52953533201606,8.689275410952405,8.739474601410269,8.682196563889743,8.555735087630968,8.606590365813513,8.515032228538107
DDOST,10.88972800620194,10.948942961178119,11.011738214936688,10.939980277700041,10.969604710964878,10.933557543879228,11.022819677454955,11.073540023197308,10.926664086649692,10.937771954831016
KIF17,6.375563660518254,6.6900908191673265,6.752932573708331,6.765659848260842,6.504698579097828,6.533925474693912,6.458351393178123,6.493293258222005,6.251441866835173,6.396759170071436
HP1BP3,11.278726978722549,11.254121651525708,11.088724276892865,11.050376602483484,11.014202346558086,10.977414298476644,11.184769243280002,11.165266624285659,11.142762136047976,11.152097058758683
EIF4G3,9.79591440476772,9.908048113759117,9.634603770452854,9.580025514420038,9.603904512993862,9.671866695636284,9.817382796173739,9.82683831727132,9.511793665028161,9.778498186739924
ECE1,10.26196630577205,10.546814042471105,10.332547533524535,10.402318250296808,10.757196172107866,10.548407518141545,10.328079560035802,10.457455058056361,10.346929385145788,10.528344942073295
NBPF3,7.71575662693827,7.726503893156607,7.301481303175415,6.899215088336733,7.0564847434762354,6.924435716213897,7.354078228445855,7.314398127636476,7.599921736723521,7.630957250171224
ALPL,10.865940279206836,10.794393949135417,11.046192189345785,11.065378352494026,11.475997152439144,11.47136597181135,11.022155225017814,11.208028900895261,11.414537411594097,11.278187570999885
RAP1GAP,10.939011042264495,11.224976636011705,11.176881234669999,11.033038529106907,11.190834677274355,11.131818853901006,10.833563693431623,10.984981156181043,10.818988453142381,10.954580743011485
USP48,9.39341492987727,9.39238432384852,9.315507872757864,9.265569914387724,9.185009345857628,9.189370767375836,9.44746652776637,9.30587493148506,9.288804655976115,9.409369467608574
HSPG2,11.452500311963014,11.14701416864599,11.357257140795829,11.701067307806625,11.094024194072562,10.473816863933548,11.242956093901073,10.91459661068526,10.753859144730054,10.907876941471814
LINC00339,7.79850475785433,7.459213649738373,7.9784278799688835,7.529842593300526,7.195014307928318,7.345384583889726,7.8675152226057135,7.222052442542778,7.802434436410899,7.453139921569358
CDC42,10.71167041367656,10.834396437490387,10.81811486609424,10.930647728078018,11.017797483668062,11.131818853901006,10.671829089223282,10.863710643361792,10.756817078582957,10.753149373010263
ZBTB40,9.552388281940727,9.941877749110091,9.611781271002275,9.474802191917274,9.369650654403653,9.411994174261903,9.47879836302329,9.613166669256813,9.53437816635086,9.662226538479711
C1QA,7.497825506837289,7.3191541668813125,7.615174447496018,7.470977157489742,7.274092549559029,7.17780513656486,8.199147650216768,7.99812763842088,7.638919610968628,7.574085279437784
C1QC,7.084944777778438,6.927255394491771,7.588706453721733,7.345512001446058,7.089653661151139,6.988176906516583,7.630030400167697,7.123390788846454,7.2001410809871835,7.117293842985511
C1QB,7.10133435097583,7.196413392741959,7.588706453721733,7.336118547349618,7.244943664614369,7.064087595678804,7.71141467797643,7.438146674866083,7.372008730749599,7.146842728707806
EPHB2,6.891188270554675,6.9143327791745834,6.628552945461086,6.571224858358881,7.235095041128428,7.393262923620082,6.755519625950091,6.643234580104717,6.695460594383877,6.637768844621398
KDM1A,9.600750856934873,9.62436337702607,9.619973670994305,9.489707066880714,9.298130990876599,9.2813093005221,9.572542137766444,9.561755854967071,9.54468372449347,9.390963434489773
AL031428.1,6.415425181872323,6.6748481692218595,6.310106483857593,6.6028961233641414,6.86542892686313,6.656680069605729,6.426579014376692,6.720262807290535,6.468978285326918,6.651575464254243
LUZP1,9.879075250862215,10.275823156140163,9.713286241541267,9.954678302677777,10.014170511532756,9.96510943013528,9.722409167052675,10.031168012697114,9.732194958957681,10.001128424302733
LINC01355,7.218659532661376,6.612215129539827,7.043402653896493,6.679161413188732,6.731750940627817,6.988176906516583,6.854370239332164,6.929381937876,7.217420188479003,6.566682624741463
HNRNPR,10.05348179197054,10.199300890239932,10.138621112271888,10.051135354569343,10.11964955624529,10.38779036831162,10.027962449749909,10.062576902253927,9.911448717482752,10.148412392485739
ZNF436,8.203419025241104,7.90043047597313,8.043217001571023,8.11184387835992,8.200190126980546,8.378263351660872,7.902594004296622,7.991926219174678,8.005083826003855,7.880026009229035
ZNF436-AS1,6.919191851248305,6.229664992034008,6.704459105174935,6.471815649606343,6.349075041635297,NA,6.360856491005656,6.3839161565419955,6.707738182057673,6.277188405788235
TCEA3,9.944134952016201,9.820697841633582,10.394030856360867,10.045382160867705,9.82849351109241,9.69354287707316,10.04899035778028,10.136124346680933,10.177366480500782,9.998429126716562
ASAP3,9.002039442565168,9.361768069193161,9.107508154710334,9.000090075383946,9.274282692082918,9.539818097930674,9.175998125128112,9.293321556881505,9.232544552029722,9.204463712303374
ID3,8.361474901216948,9.146541430992146,8.561650708418282,9.128081771468427,8.249948328792907,7.764862405643145,9.097432854962538,8.840929690924709,9.020019485743605,8.631104667298846
RPL11,12.45269962988981,12.427284109937574,12.861772576001941,12.510631575226654,12.509847568917264,12.594724589312232,12.488141117087576,12.667712821868387,12.311446407778277,12.250964616252869
ELOA,9.354626411718195,9.527957330853614,9.446574842196172,9.621216791358778,9.592377627656845,9.602268444638613,9.325666965301975,9.453088597042278,9.321137271390443,9.437542333723965
ELOA-AS1,6.479508836621446,6.27078959112703,6.799830904784458,6.587147346112726,6.5688218148817334,6.5124118083010565,6.991005766617832,6.903188968502439,6.802371223496373,6.678798737342243
