gene,CN_BT_A,CN_AT_A,CN_BT_B,CN_AT_B,CN_BT_C,CN_AT_C,CN_BT_D,CN_AT_D,CN_BT_E,CN_AT_E,CN_BT_F,CN_AT_F,CN_BT_G,CN_AT_G
KIF1B,10.901070837015725,10.916574830330228,10.579633191555791,10.831209823182368,10.770988126280267,10.677151320609033,10.773343507679767,11.078736982294215,10.702300908540012,10.706462765819092,10.754109686805593,10.639367368046008,10.626781536531086,10.823842964890291
AL139424.2,5.939778122374262,5.6188026682258165,5.319935201038131,5.561388653142323,NA,5.436573910523466,5.618739286204262,6.164569140265954,5.1221971454995074,5.7796731912812085,5.67487294621912,5.158106106849505,5.6840541929053945,5.328238928512365
PGD,9.998497560995945,9.957185499152468,10.208414931094227,10.105104771296675,10.353113669479951,10.382856715707502,10.118820231297706,10.203886741050981,10.071040299691797,10.151323383010334,10.290532442682865,10.221112746491942,10.120083082364966,9.958832957707022
CENPS-CORT,8.47784184342976,8.358353371246578,8.474324010819776,8.344908636073887,8.92884768325567,8.865126111121691,8.432075727847009,8.159820409317907,8.465998896954028,8.366201207470917,8.686736311378821,8.697544476162166,8.330840621689047,8.383821044586751
CENPS,8.593758418296721,8.49352830162544,8.66860540715192,8.50915153721615,9.100069710352964,8.991578512787056,8.58021377183128,8.22841751701757,8.588717406025689,8.47869940654732,8.8176914764504,8.79190825097666,8.482455342588755,8.516103378834993
DFFA,9.660763669604302,9.446853951349128,9.803363612802533,9.785799831767784,9.86758131712392,9.720171053094058,9.744999310613393,9.465575226185818,9.832045922143474,9.843448875568187,9.90722610687048,9.705442184842228,9.870317368407425,9.64133357593054
PEX14,8.115000876313546,8.13358197221151,7.838130317831533,7.967018667735628,7.904425958540044,8.295503037929505,7.942936868930053,7.63818927833203,8.159803360854541,8.133973125134544,8.310725305398632,8.407344590355022,8.100190257176168,8.162045528253993
CASZ1,8.35870761954032,9.497998436362154,8.19323335037801,9.09388078867236,8.514096563222411,8.697845223701188,8.7604524262838,9.12713592347488,8.672223977670713,9.208548337665716,8.604174864383035,8.69329830983679,8.781922341736001,9.775123093541682
TARDBP,10.771021555670368,10.804838347120887,10.56514569975103,10.611023679202832,10.543234702354228,10.621946636647122,10.665129840517393,10.895347526831708,10.733331280693141,10.810445482017139,10.564253426699862,10.479650921172711,10.636245563103389,10.698299238368028
AL109811.3,9.795568137756367,9.854176414495177,9.70573641983061,9.708287912646293,9.635693756791719,9.660131069838998,9.753536951707618,9.97886240198545,9.82245788206072,9.786300427149135,9.631363644636727,9.377844250888115,9.724559856321443,9.790374993665298
AL109811.2,6.447685983242813,5.91217890775674,6.423188661837685,6.052865098883297,6.594632174571588,6.3732839356588205,6.595042273168302,6.288375244191231,6.245708450836435,6.477830769156766,6.640828382033424,6.151574473065253,6.8590005467716875,6.368028051267412
SRM,7.831564415548419,8.042809595956074,7.536487991810295,7.467869184393246,7.433650515863507,7.692653578941362,7.51102285000964,7.91926427748845,7.840680219499641,7.911519438076846,7.6580166909115395,7.903686714886655,7.503782734916099,7.594767441801389
EXOSC10,9.447019697635676,9.393829511055761,9.44779310036085,9.423515651957244,9.328702241547054,9.550149884334383,9.565926911297415,9.717652512146985,9.471300598866796,9.426816602801077,9.657188379286177,9.518887830403942,9.479204605439188,9.417329147618824
MTOR,10.034574973960707,10.000392701157958,10.095531982417542,10.034955234402458,10.07723926175649,9.990739201046265,10.104430641578267,10.025577096335079,10.140593142960268,10.043675626150025,10.120262976892063,10.013700552756527,10.08595599989687,10.17180317983067
UBIAD1,8.131247543488419,8.048310205697321,8.202073146528802,8.159536385432373,8.008937221644418,8.039691830387744,7.9870465176799765,8.104740627238192,7.950391607240144,7.9292266699123655,8.02890729666821,8.115259932569627,8.068582647439863,7.978919771169748
FBXO2,6.421502416636661,6.5307006117478785,6.361400271793874,6.518122163063392,6.297285943990257,6.426678161702489,6.04688829849905,6.60650155321294,6.438801917896667,6.6585393061988185,6.401062797015509,6.3588030276251235,6.61827111708463,6.538297517883025
FBXO44,8.818576786252345,8.389024116863714,8.67814055626109,8.634624110518478,8.81474742114308,8.961743090210826,9.03011431754876,8.558608222721928,8.738980254218022,8.79586760128319,9.287774422260176,9.206683228663918,9.062245532492353,8.952562211825617
FBXO6,7.136092266194963,6.950526736236389,6.7347667829711195,6.803376772953884,7.333025153250075,7.06555322736096,6.51695958918425,6.771200578030859,6.761357523552183,6.6585393061988185,6.368083661967919,6.6838831971341754,6.939836930716362,6.788349114197315
MAD2L2,7.439870665039843,7.484546264763823,7.276818774272735,7.294570352317438,7.442459596828547,7.837688034926151,7.583046186934906,7.574749970203259,7.61935602929862,7.781082231548384,7.380579108669421,7.546910800265147,7.5214007214044845,7.669992049166522
AGTRAP,9.222787730181283,9.152145401955488,9.263725794422092,9.127977742572098,9.189124229559228,9.40693466892114,9.410848087939952,9.165322001139709,9.604817498333132,9.43303577082178,9.532509665253313,9.973995486348484,9.477701274814324,9.270369654154427
MTHFR,10.977195771498755,10.843317210648136,9.790233658472216,9.77005133661597,9.817671875106099,10.008358897996478,10.207456153077997,11.051324404322548,10.294162750590703,10.350096260777951,9.844171162786266,9.913223717702165,10.082003857416217,10.236336969125391
CLCN6,9.81203886220358,9.62490556753617,9.347780881272966,9.327010331011108,9.389184475486212,9.574010815312464,9.811926271487971,9.562783074667484,9.361710412282546,9.40483593062819,9.442311279113651,9.380487690967831,9.56240400066408,9.64133357593054
KIAA2013,9.840726538526782,9.680867415428407,9.736485227646424,9.739500119741967,9.654770385420557,9.776098615637059,9.703006441944835,9.644227614604214,9.860433542095608,9.68049686556222,9.959360653780267,10.018799835566325,9.798676673341822,9.733645031195346
PLOD1,10.952835884901598,10.801584964817001,10.977952407222487,11.043791993278289,10.846767769705737,10.964224312494506,10.945297284402065,10.813551544930442,10.813925063487547,10.733169461965685,11.080419416101313,10.857138663411058,10.86907602658574,10.631177702779071
MFN2,10.793526933307144,10.775290363970266,10.845292391446142,10.872020382925173,10.8981008986842,10.937648555047131,10.884406638537731,11.01593643925723,11.061418004173971,11.005633459562882,10.86168029594707,10.858087327851687,10.874798366869902,10.961958139138856
MIIP,7.413543567209826,8.075502999195157,6.817628152914244,6.757646707968727,6.671574347552806,7.473367801388944,7.1549334465809675,7.533635407673961,7.303712630277248,7.902583649520869,7.098394220225417,7.058711533020281,6.957201651871079,7.523539426425623
TNFRSF1B,7.582581535701136,7.674369170422279,7.079875979716297,7.326243911668604,6.6864823395877,7.274144574868119,7.45628740028719,7.880438073008522,7.508922581035671,7.312915958009407,7.277788854379301,6.5956329826279525,7.1953310963094115,7.047262196917986
VPS13D,10.698595956978329,10.48611161507756,11.012910667564933,11.043791993278289,10.95692176971429,10.696301594150187,10.945297284402065,10.6413662212223,10.688644330592416,10.526224533054288,10.630933469736904,10.495588883388995,10.69370563454701,10.63587603403157
DHRS3,10.690395703805704,10.55824758893642,11.152843506257833,11.187064287790916,10.676145226324715,10.870992935925239,10.701620154053996,10.411043303601991,10.447990012482643,10.477412818246494,10.901118703088274,10.92841955551519,10.292450827154125,10.248659046085455
PDPN,6.297413892716325,6.155859909459798,5.964192506279938,6.230755768395383,6.237804662395208,6.355037504796892,5.9708253837403245,6.327390438599794,5.968109115551885,5.818196802384653,6.010248454282101,5.298902680646481,5.506720890641409,5.212230403615461
PRDM2,9.303859181658359,9.279212508404976,9.103114619953159,9.118963725884557,9.091694489783267,9.220466051502578,9.290848894266714,9.542201024382932,9.33228540007253,9.306644809026855,8.968321375622702,8.953307219954015,9.107662631111973,9.348012274188969
KAZN,9.106394409527654,9.10541682659108,9.62422551949936,9.623189819039917,9.204741510595857,9.25038984987028,9.6399366956795145,9.624782944091423,9.113870800628861,9.103291969592467,9.64347273672835,9.607301045465062,9.155459509012227,9.466687795427935
TMEM51-AS1,7.696148114626483,7.891895717253272,7.457479478582995,7.4099226568352865,7.442459596828547,7.777306515751141,7.977360261550535,7.944579801448489,7.713658896248878,7.525734311957008,7.831352007316818,7.772977206921793,8.040346276533379,8.146325655702297
TMEM51,9.319895200438802,9.80303316246786,8.684462490063558,8.659704032653474,8.618839115093225,9.035205720365516,8.818568078855515,9.99409755831895,9.423900289085298,9.648785209446205,9.27671067416147,9.233249448937217,9.111545198563702,9.4709011019664
EFHD2,8.262421293830185,8.76475237226371,8.024089614081701,8.026072524899368,7.763906125736833,8.067973299326278,7.88712673864301,8.313465403189499,8.315551586223068,8.404683590352844,8.018318474817447,8.05034001797553,7.88115864342903,8.419136627101741
CASP9,8.344842162372386,8.406261880887547,8.356537246608822,8.563317842280382,8.008937221644418,8.34256670958102,8.791185720687823,9.223358361785683,8.751160322619397,8.791033667908541,8.774298432600647,9.032754804384838,8.45521479422026,9.198508478498509
DNAJC16,9.09608500541714,8.699828936239063,8.969713388386937,9.09388078867236,9.037491578390098,9.049459792164614,9.292802743736432,9.062120843307236,9.113870800628861,9.01068991748746,9.30965058910976,9.200712595816539,9.035928074320099,9.048713682365788
AL121992.3,6.447685983242813,6.328546581253505,6.329484518557077,6.2473954921119645,7.004626108232442,6.6675026509305955,6.009358064253039,6.346509377121841,6.126100207385491,6.501696503307045,6.9941796037087745,6.482072250242171,6.585146372975258,6.31276569111013
AGMAT,12.578838586809466,12.316885393075717,12.359712786924108,12.360518111845971,12.78624476128588,12.509488815362685,12.216835922222371,11.909092406417665,12.561121050388026,12.349744738967752,12.588953481607975,12.695962714747482,12.563084388328955,12.623750137483873
DDI2,9.909456432384099,9.830428578728709,10.046066483920049,10.25251265005632,10.240191350231319,9.977381756799803,10.05693528526181,9.80317480331147,9.785430877409846,9.608139549686934,9.722246129366757,9.87998316545258,10.300976582342058,10.656368829617813
RSC1A1,7.89478632206165,8.020595003449513,8.17987126159881,8.305724153061155,8.278604131427036,7.945275019883875,8.062280790742433,7.938292444271129,7.645692327889387,7.502266153074595,7.794592706617271,7.812665566096731,8.360508713870578,8.544366419817129
PLEKHM2,9.815813242416864,9.914151308528455,9.10782615631179,9.27723688972232,9.199554511843504,9.809983422331511,9.658239716478809,9.895315113844953,9.851032929921812,9.936127495511682,9.416333900746347,9.521285272680808,9.33389166627322,9.721319172289485
SLC25A34,8.094431826459806,7.835747644632663,8.270906782019532,8.333264633552245,8.428010404108052,8.697845223701188,8.21020684333178,7.893496586142829,8.347992053366545,8.031135168017721,7.24183089914361,8.05034001797553,8.303946840204903,9.258232395868534
TMEM82,8.344842162372386,8.209191241691746,8.029065971465114,8.073502228584244,7.511060369167117,8.117523480367785,8.043836829727118,7.931977566408774,8.347992053366545,8.208373793023936,8.140526482597208,8.396937907173976,8.007384581442908,8.769709733099168
FBLIM1,8.262421293830185,8.128397627136293,7.508255711891847,7.395064914153126,7.245132424073303,7.844243715697596,7.740222211015082,8.181276705235105,8.18396524804619,8.179072324973573,7.711581162872426,7.3123310063753255,7.727722461977303,7.855446718009047
UQCRHL,6.652922813024087,6.5307006117478785,6.6725237901879595,6.558686883908635,6.427222359341421,6.544078383866648,6.51695958918425,6.931724744219133,6.609075570123235,6.96358856741813,6.721375414308737,6.9056288279630405,6.2748042586056805,6.31276569111013
FLJ37453,6.113384955816272,6.005620970685859,6.158369303316322,5.975075900157378,6.237804662395208,6.158631914538436,5.911025150572286,6.075705228699999,6.126100207385491,5.855718432947224,6.09330994425687,6.126598337373396,6.246834941097019,6.174939968664921
SPEN,11.06332956924309,11.044561057391787,10.645111856689274,10.855834426276003,10.54016028389096,10.6558813627621,10.885054346213819,11.215658332549188,10.744543910596684,10.828250136441552,10.458562277124516,10.278928617339195,10.595240955814896,10.723237970212166
ZBTB17,8.143313592574673,8.276354672007491,7.7383557002625185,7.972033204869442,7.777894369258734,8.117523480367785,8.234806792960088,8.233561552837228,8.236893897001503,8.222804337390164,8.115906111727357,8.265824858331273,7.969379602409203,8.301050873747458
SRARP,5.463190745099078,5.588919411221292,6.064545299048481,6.033807473997717,6.088664303523844,6.003277894656689,5.9708253837403245,6.365378257137316,6.2909067259995695,6.4037692110800055,6.555517025252563,6.151574473065253,6.528190153637025,5.4006996327710866
HSPB7,6.630238735485824,7.074314162178661,6.620720604891318,6.4187851484799,6.479515983803102,6.652639839910778,5.990220365470909,7.516855797975376,7.508922581035671,7.648399255866641,6.171848487738462,5.787336529915349,6.381555308359518,7.706182838474975
CLCNKA,9.771152156191134,9.91716075057244,10.25694389895496,10.115339090615278,10.196597204956936,10.470215701659809,10.7557441770533,10.485159659744328,10.829325828444764,10.785143945078692,10.281705185487676,10.368201816814645,10.520553049552566,11.053999415981574
CLCNKB,11.117342140766278,11.150651373061136,11.936373146535006,11.581305360976488,11.863560331388781,11.802131762264578,11.907260351070382,11.556700715465245,12.078498422234352,11.968677258946352,12.305174865793616,12.365604745183502,11.97058551920865,11.84069727678361
EPHA2,9.639623901778426,10.827408885357416,7.442637580352704,8.628285409234644,7.051442798991486,8.45391755478441,8.28670989367208,10.83147387642647,10.123516758445897,10.547877233668368,7.82529013204873,7.968371646840589,7.702202359566796,9.85627584034796
ARHGEF19,6.113384955816272,6.3103487439918435,5.810826518198031,6.2961932367791285,5.844690799043359,6.179520227132642,6.221157457322281,5.770635263029936,5.551621258254443,5.818196802384653,6.584518298682013,6.421753811162517,6.671842977751686,6.455673266676481
CPLANE2,5.958109587132872,5.83789813330759,5.810826518198031,5.994919940737139,6.2579054771015805,6.575938398255834,5.931235232464045,6.2277998506969325,6.15082832430671,5.962760997426146,6.209570525146493,5.879919176321037,6.302241635365467,5.927638995547683
FBXO42,8.458656851583273,8.57200200689815,8.467008285477545,8.628285409234644,8.559342050414104,8.778784640237708,8.554386454881508,8.508561761312835,8.642017834821013,8.746783570384432,8.520357384818974,8.632501183833105,8.35396832878161,8.552340910296143
